x0,x1,time,det_fi,log_det,sensitivity_y
"tf.Tensor(8.371555, shape=(), dtype=float32)","tf.Tensor(296.44464, shape=(), dtype=float32)",0.109,4.941508667784732e-06,12.217839875052032,[13.56693692 -0.22032103 -4.71566265 -0.72419629 -0.45502331]
"tf.Tensor(8.668, shape=(), dtype=float32)","tf.Tensor(301.22873, shape=(), dtype=float32)",0.11,8.058002624483531e-06,11.728844845496049,[13.99244266 -0.23491595 -4.84013162 -0.7602728  -0.45936803]
"tf.Tensor(8.969229, shape=(), dtype=float32)","tf.Tensor(305.91922, shape=(), dtype=float32)",0.111,1.3049188065913858e-05,11.246784643302492,[14.42388324 -0.25023782 -4.96581796 -0.79751975 -0.46364963]
"tf.Tensor(9.275148, shape=(), dtype=float32)","tf.Tensor(310.5117, shape=(), dtype=float32)",0.112,2.0989834853314906e-05,10.771472292037153,[14.86114756 -0.26631021 -5.09270426 -0.83595019 -0.46786798]
"tf.Tensor(9.58566, shape=(), dtype=float32)","tf.Tensor(315.0018, shape=(), dtype=float32)",0.113,3.354145134032168e-05,10.30272853058169,[15.30412005 -0.28315698 -5.22077308 -0.87557653 -0.472023  ]
"tf.Tensor(9.900661, shape=(), dtype=float32)","tf.Tensor(319.3853, shape=(), dtype=float32)",0.114,5.325699278004204e-05,9.840381442183435,[15.75268077 -0.30080222 -5.35000696 -0.91641054 -0.47611456]
"tf.Tensor(10.220047, shape=(), dtype=float32)","tf.Tensor(323.65802, shape=(), dtype=float32)",0.115,8.403593490874099e-05,9.384266054067178,[16.2067055  -0.31927027 -5.48038841 -0.95846333 -0.48014259]
"tf.Tensor(10.543705, shape=(), dtype=float32)","tf.Tensor(327.81586, shape=(), dtype=float32)",0.116,0.00013180013096383684,8.934223942240543,[16.66606584 -0.33858568 -5.6118999  -1.00174532 -0.48410698]
"tf.Tensor(10.871521, shape=(), dtype=float32)","tf.Tensor(331.85483, shape=(), dtype=float32)",0.117,0.000205492120446022,8.49010286809147,[17.13062928 -0.35877321 -5.74452387 -1.04626624 -0.48800766]
"tf.Tensor(11.203376, shape=(), dtype=float32)","tf.Tensor(335.77103, shape=(), dtype=float32)",0.11800000000000001,0.00031854191759193726,8.051756482217975,[17.60025927 -0.37985784 -5.87824276 -1.09203508 -0.49184456]
"tf.Tensor(11.539146, shape=(), dtype=float32)","tf.Tensor(339.56067, shape=(), dtype=float32)",0.11900000000000001,0.0004910110140321378,7.6190439985839955,[18.07481539 -0.4018647  -6.01303897 -1.13906013 -0.4956176 ]
"tf.Tensor(11.878707, shape=(), dtype=float32)","tf.Tensor(343.22006, shape=(), dtype=float32)",0.12,0.0007527104586595801,7.191829921162369,[18.55415339 -0.42481911 -6.14889487 -1.18734891 -0.49932672]
"tf.Tensor(12.221927, shape=(), dtype=float32)","tf.Tensor(346.74564, shape=(), dtype=float32)",0.121,0.0011477132586237755,6.769983787001628,[19.03812532 -0.44874653 -6.28579283 -1.23690819 -0.50297187]
"tf.Tensor(12.568672, shape=(), dtype=float32)","tf.Tensor(350.1339, shape=(), dtype=float32)",0.122,0.0017408532457251612,6.353379914841905,[19.52657966 -0.47367256 -6.42371519 -1.28774394 -0.50655299]
"tf.Tensor(12.918806, shape=(), dtype=float32)","tf.Tensor(353.38153, shape=(), dtype=float32)",0.123,0.002627041052261928,5.941897141350235,[20.01936139 -0.49962292 -6.56264429 -1.33986139 -0.51007004]
"tf.Tensor(13.272187, shape=(), dtype=float32)","tf.Tensor(356.4853, shape=(), dtype=float32)",0.124,0.0039445569726516425,5.535418631966029,[20.51631216 -0.52662343 -6.70256244 -1.39326491 -0.51352299]
"tf.Tensor(13.628673, shape=(), dtype=float32)","tf.Tensor(359.44208, shape=(), dtype=float32)",0.125,0.005893933436039326,5.133831688242567,[21.01727034 -0.55470002 -6.84345195 -1.4479581  -0.51691179]
"tf.Tensor(13.988114, shape=(), dtype=float32)","tf.Tensor(362.2489, shape=(), dtype=float32)",0.126,0.008764660090052986,4.737027541731369,[21.52207124 -0.58387865 -6.98529509 -1.50394372 -0.52023643]
"tf.Tensor(14.350364, shape=(), dtype=float32)","tf.Tensor(364.9029, shape=(), dtype=float32)",0.127,0.012972790137366928,4.344901181401706,[22.03054715 -0.61418538 -7.12807417 -1.5612237  -0.52349689]
"tf.Tensor(14.715266, shape=(), dtype=float32)","tf.Tensor(367.40137, shape=(), dtype=float32)",0.128,0.01911367635366145,3.957351160704783,[22.54252753 -0.64564628 -7.27177146 -1.61979911 -0.52669315]
